movie_id,movie_title,release_date,video_release_date,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
887,Wyatt Earp (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,"Cry, the Beloved Country (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,Street Fighter (1994),01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,"Craft, The (1996)",26-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
891,"Fugitive, The (1993)",01-Jan-1993,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
892,"Peacemaker, The (1997)",01-Jan-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
893,Sunset Park (1996),26-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
894,Desperado (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
895,Vermin (1998),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
896,In Love and War (1996),24-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
897,Temptress Moon (Feng Yue) (1996),13-Jun-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,"Crossing Guard, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,Muriel's Wedding (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
900,Senseless (1998),09-Jan-1998,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Star Trek VI: The Undiscovered Country (1991),01-Jan-1991,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,Panther (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
903,"Designated Mourner, The (1997)",23-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
904,Home for the Holidays (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
905,M. Butterfly (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
906,McHale's Navy (1997),18-Apr-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
907,"House of the Spirits, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
908,Everest (1998),10-Mar-1998,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
909,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
910,Indiana Jones and the Last Crusade (1989),01-Jan-1989,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,Striptease (1996),28-Jun-1996,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
912,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
913,Braveheart (1995),16-Feb-1996,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
914,Safe (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
915,"Life Less Ordinary, A (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
916,Love in the Afternoon (1957),01-Jan-1957,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
917,Kim (1950),01-Jan-1950,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
918,Judgment Night (1993),01-Jan-1993,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,Grease 2 (1982),01-Jan-1982,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
920,Raging Bull (1980),01-Jan-1980,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,Killer (Bulletproof Heart) (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
922,"Doors, The (1991)",01-Jan-1991,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
923,Kolya (1996),24-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
924,"Maltese Falcon, The (1941)",01-Jan-1941,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
925,My Fellow Americans (1996),20-Dec-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Lost in Space (1998),27-Mar-1998,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
927,Cosi (1996),11-Apr-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Bed of Roses (1996),01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
929,Cats Don't Dance (1997),26-Mar-1997,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930,"Pagemaster, The (1994)",01-Jan-1994,,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
931,Star Trek: First Contact (1996),22-Nov-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
932,Strawberry and Chocolate (Fresa y chocolate) (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,Blown Away (1994),01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,"Very Brady Sequel, A (1996)",23-Aug-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
935,"Second Jungle Book: Mowgli & Baloo, The (1997)",16-May-1997,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,"Last Time I Committed Suicide, The (1997)",20-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,Terminal Velocity (1994),01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,"Colonel Chabert, Le (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
939,"Bronx Tale, A (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
940,Even Cowgirls Get the Blues (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
941,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",01-Jan-1922,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,Ghost in the Shell (Kokaku kidotai) (1995),12-Apr-1996,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
943,Night on Earth (1991),01-Jan-1991,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
944,"Omen, The (1976)",01-Jan-1976,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
945,"Associate, The (1996)",19-Oct-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
946,King of the Hill (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
947,Wonderland (1997),01-Jan-1997,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948,From Dusk Till Dawn (1996),05-Feb-1996,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
949,Breakdown (1997),02-May-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
950,"Wild Bunch, The (1969)",01-Jan-1969,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
951,Mr. Wrong (1996),16-Feb-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Somebody to Love (1994),14-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
953,Cronos (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
954,Candyman (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
955,"Transformers: The Movie, The (1986)",01-Jan-1986,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
956,Addicted to Love (1997),23-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
957,Johnny 100 Pesos (1993),01-Jan-1993,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
958,"Phantom, The (1996)",07-Jun-1996,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,"Simple Twist of Fate, A (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
960,Gone with the Wind (1939),01-Jan-1939,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
961,American Buffalo (1996),13-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Spirits of the Dead (Tre passi nel delirio) (1968),01-Jan-1968,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,Amadeus (1984),01-Jan-1984,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
964,Germinal (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965,Farinelli: il castrato (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
966,Santa with Muscles (1996),08-Nov-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
967,High School High (1996),25-Oct-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Candyman: Farewell to the Flesh (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,Another Stakeout (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
970,Deep Rising (1998),30-Jan-1998,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
971,True Romance (1993),01-Jan-1993,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
972,Playing God (1997),01-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
973,Flirting With Disaster (1996),22-Mar-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
974,Anne Frank Remembered (1995),23-Feb-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975,"Newton Boys, The (1998)",14-Mar-1998,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
976,"Browning Version, The (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
977,"Haunted World of Edward D. Wood Jr., The (1995)",26-Apr-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
978,Hard Rain (1998),16-Jan-1998,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,Walkabout (1971),20-Dec-1971,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
980,Ridicule (1996),27-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Surviving the Game (1994),01-Jan-1994,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,"Search for One-eye Jimmy, The (1996)",01-Jan-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Speechless (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
984,Grateful Dead (1995),18-Oct-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
985,Nadja (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,Bastard Out of Carolina (1996),15-Dec-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,Wild Things (1998),14-Mar-1998,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
988,Faust (1994),01-Jan-1994,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,"Net, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
990,Fear (1996),12-Apr-1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,Shadow Conspiracy (1997),31-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
992,Above the Rim (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
993,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
994,"Getaway, The (1994)",01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Cinema Paradiso (1988),01-Jan-1988,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
996,Threesome (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
997,"War Room, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
998,Gabbeh (1996),27-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999,"Fog, The (1980)",01-Jan-1980,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,When Night Is Falling (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1001,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1002,For Richer or Poorer (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,French Kiss (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1004,Glengarry Glen Ross (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1005,In the Realm of the Senses (Ai no corrida) (1976),08-Mar-1976,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,Stargate (1994),01-Jan-1994,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1007,"Perfect Candidate, A (1996)",27-Sep-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,Lamerica (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,Mary Poppins (1964),01-Jan-1964,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1010,"Paper, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,"Joy Luck Club, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1012,"To Have, or Not (1995)",06-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,Party Girl (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Outbreak (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1015,Rebel Without a Cause (1955),01-Jan-1955,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,Burnt By the Sun (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1017,Frankie Starlight (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1018,Up in Smoke (1978),01-Jan-1978,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,Phantoms (1998),01-Jan-1998,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020,Kids (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,Tales from the Hood (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1022,Die Hard 2 (1990),01-Jan-1990,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,It's My Party (1995),22-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1024,"Designated Mourner, The (1997)",23-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1025,Kiss of Death (1995),01-Jan-1995,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1026,Marked for Death (1990),01-Jan-1990,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,Madonna: Truth or Dare (1991),01-Jan-1991,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,Gone Fishin' (1997),30-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,"Month by the Lake, A (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1030,"Goofy Movie, A (1995)",01-Jan-1995,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,"Three Musketeers, The (1993)",01-Jan-1993,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Son in Law (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,How to Make an American Quilt (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1034,Singin' in the Rain (1952),01-Jan-1952,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1035,Fantasia (1940),01-Jan-1940,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1036,Donnie Brasco (1997),28-Feb-1997,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1037,Unhook the Stars (1996),30-Oct-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1038,Mr. Wonderful (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,Hurricane Streets (1998),01-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,Four Rooms (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1041,Coneheads (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1042,Black Beauty (1994),01-Jan-1994,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Boogie Nights (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,Love & Human Remains (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Down Periscope (1996),01-Mar-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Kull the Conqueror (1997),29-Aug-1997,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Heavyweights (1994),01-Jan-1994,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,Good Will Hunting (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1049,"Basketball Diaries, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050,"Saint, The (1997)",14-Mar-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1051,"Devil's Own, The (1997)",26-Mar-1997,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1052,"Truth or Consequences, N.M. (1997)",02-May-1997,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1053,Matilda (1996),02-Aug-1996,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,"Van, The (1996)",27-Jun-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,Penny Serenade (1941),01-Jan-1941,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1056,1-900 (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1057,Under Siege 2: Dark Territory (1995),01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,"Forbidden Christ, The (Cristo proibito, Il) (1950)",01-Jan-1950,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,Shall We Dance? (1996),11-Jul-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,My Favorite Year (1982),01-Jan-1982,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,Broken Arrow (1996),09-Feb-1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1062,Pretty Woman (1990),01-Jan-1990,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,"Wings of the Dove, The (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1064,Home Alone 3 (1997),01-Jan-1997,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,Feeling Minnesota (1996),13-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1066,"Thin Man, The (1934)",01-Jan-1934,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1067,French Twist (Gazon maudit) (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,Nine Months (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Farewell My Concubine (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1070,Maximum Risk (1996),13-Sep-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1071,Bringing Up Baby (1938),01-Jan-1938,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,Strange Days (1995),01-Jan-1995,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1073,Ace Ventura: When Nature Calls (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Margaret's Museum (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,Alien (1979),01-Jan-1979,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1076,Turbulence (1997),10-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,Celtic Pride (1996),19-Apr-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,"Awfully Big Adventure, An (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1079,Full Metal Jacket (1987),01-Jan-1987,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1080,"Chamber, The (1996)",11-Oct-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,"Endless Summer 2, The (1994)",01-Jan-1994,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1082,Welcome To Sarajevo (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1083,"39 Steps, The (1935)",01-Jan-1935,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1084,"Kiss Me, Guido (1997)",01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,Paradise Road (1997),18-Apr-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1086,Jeffrey (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,"Swan Princess, The (1994)",01-Jan-1994,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Heavy (1995),05-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1089,Immortal Beloved (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1090,Daylight (1996),06-Dec-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,Leave It to Beaver (1997),22-Aug-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Telling Lies in America (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,Big Night (1996),20-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,Victor/Victoria (1982),01-Jan-1982,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1095,How to Be a Player (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Aparajito (1956),29-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,"Fifth Element, The (1997)",09-May-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1098,Tank Girl (1995),01-Jan-1995,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1099,Clockers (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,"Brady Bunch Movie, The (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,Two if by Sea (1996),01-Jan-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,Rhyme & Reason (1997),05-Mar-1997,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1103,Trial by Jury (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1104,Notorious (1946),01-Jan-1946,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1105,Mrs. Parker and the Vicious Circle (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
